Time,Low,High,Open,Close,Volume,MinValue,MaxValue
1511602800,7107.0,7120.0,7107.0,7120.0,1.2121418000000002,2.0,0.0
1511602860,7120.0,7123.34,7120.0,7123.34,0.6037276200000001,2.0,0.0
1511602920,7123.25,7123.49,7123.34,7123.49,0.4537033700000001,0.0,24.0
1511602980,7123.48,7123.49,7123.49,7123.48,1.03168117,0.0,2.0
1511603040,7122.01,7123.49,7123.49,7122.01,0.9579472300000004,0.0,2.0
1511603100,7122.0,7122.01,7122.0,7122.0,0.4639859500000001,10.0,2.0
1511603160,7122.0,7122.01,7122.01,7122.0,1.8223793999999998,10.0,0.0
1511603220,7122.0,7122.01,7122.01,7122.01,0.61417747,2.0,2.0
1511603280,7122.01,7122.01,7122.01,7122.01,0.10176261,2.0,0.0
1511603340,7122.0,7123.0,7122.01,7122.15,0.96740811,0.0,8.0
1511603400,7122.0,7122.02,7122.01,7122.0,0.49192312,2.0,0.0
1511603460,7122.0,7122.09,7122.01,7122.09,0.35973684,0.0,4.0
1511603520,7120.25,7120.42,7120.25,7120.41,0.98816312,8.0,2.0
1511603580,7120.41,7120.42,7120.41,7120.41,1.1194141000000002,6.0,0.0
1511603640,7120.42,7123.48,7120.42,7123.48,0.6824682400000001,2.0,0.0
1511603700,7121.41,7124.99,7123.48,7124.99,1.2411743300000002,0.0,86.0
1511603760,7121.42,7124.99,7124.99,7121.42,0.77246297,0.0,2.0
1511603820,7120.38,7120.61,7120.61,7120.38,0.6716482100000001,0.0,2.0
1511603880,7090.43,7120.01,7120.0,7095.74,3.9235748,0.0,2.0
1511603940,7090.84,7095.74,7095.74,7095.47,0.6129072400000001,68.0,0.0
1511604000,7092.19,7100.49,7095.45,7100.49,1.5688837300000005,0.0,2.0
1511604060,7099.83,7100.48,7099.83,7100.48,0.36512108,4.0,0.0
1511604120,7100.48,7114.97,7100.48,7105.29,0.73487994,2.0,0.0
1511604180,7105.22,7114.68,7105.22,7111.9,0.72909405,2.0,0.0
1511604240,7111.76,7113.15,7111.89,7112.86,0.24982051,0.0,2.0
1511604300,7107.02,7112.86,7108.01,7111.44,0.4373648200000001,6.0,0.0
1511604360,7112.16,7119.89,7112.18,7119.89,0.70774062,2.0,0.0
1511604420,7119.05,7119.98,7119.05,7119.98,0.6933073700000002,2.0,0.0
1511604480,7119.96,7119.99,7119.96,7119.99,1.01,0.0,22.0
1511604540,7119.98,7119.99,7119.99,7119.98,0.15045023000000002,6.0,0.0
1511604600,7119.98,7119.99,7119.98,7119.99,0.4,2.0,26.0
1511604660,7119.98,7119.99,7119.98,7119.99,0.61010502,0.0,28.0
1511604720,7119.98,7119.99,7119.98,7119.98,0.58784239,12.0,0.0
1511604780,7119.98,7119.99,7119.99,7119.99,0.29432688,0.0,32.0
1511604840,7119.98,7119.99,7119.99,7119.98,0.48,16.0,0.0
1511604900,7119.98,7119.99,7119.99,7119.99,1.24199187,2.0,36.0
1511604960,7119.98,7119.99,7119.98,7119.99,0.44077043000000016,4.0,36.0
1511605020,7119.98,7119.99,7119.99,7119.99,0.55555676,6.0,34.0
1511605080,7119.99,7119.99,7119.99,7119.99,0.8455895600000001,8.0,32.0
1511605140,7119.99,7119.99,7119.99,7119.99,0.36101157,6.0,30.0
1511605200,7119.98,7119.99,7119.99,7119.99,0.27048094,4.0,28.0
1511605260,7119.98,7119.99,7119.99,7119.99,0.08478975,2.0,26.0
1511605320,7119.98,7119.99,7119.99,7119.99,0.50002801,0.0,24.0
1511605380,7119.98,7119.99,7119.99,7119.98,0.37,34.0,0.0
1511605440,7119.98,7119.99,7119.99,7119.99,0.6,0.0,20.0
1511605500,7119.98,7119.99,7119.99,7119.98,0.043300000000000005,38.0,2.0
1511605560,7119.98,7119.99,7119.98,7119.98,0.5334271700000001,40.0,0.0
1511605620,7119.99,7119.99,7119.99,7119.99,0.51,2.0,14.0
1511605680,7119.98,7119.99,7119.99,7119.99,0.30507454,4.0,12.0
1511605740,7119.98,7119.99,7119.99,7119.99,0.27736431,6.0,10.0
1511605800,7119.98,7119.99,7119.99,7119.99,1.00590804,4.0,8.0
1511605860,7119.98,7119.99,7119.99,7119.99,0.40061139,2.0,6.0
1511605920,7119.98,7119.99,7119.99,7119.99,0.6594266300000001,0.0,4.0
1511605980,7119.98,7119.99,7119.99,7119.98,0.6321400900000002,46.0,0.0
1511606040,7119.98,7119.99,7119.99,7119.99,1.154,2.0,0.0
1511606100,7119.98,7120.0,7119.99,7120.0,1.04715187,0.0,2.0
1511606160,7119.99,7120.0,7120.0,7119.99,0.2763952900000001,6.0,0.0
1511606220,7119.99,7123.0,7119.99,7123.0,0.8358923500000002,2.0,0.0
1511606280,7123.0,7124.82,7123.0,7124.82,0.61661545,2.0,0.0
1511606400,7124.99,7125.0,7125.0,7125.0,0.6642000000000001,2.0,204.0
1511606460,7124.99,7125.0,7125.0,7125.0,0.65873739,4.0,202.0
1511606520,7124.99,7125.0,7125.0,7125.0,0.90293982,6.0,200.0
1511606580,7124.99,7125.0,7125.0,7125.0,0.5730687600000001,8.0,198.0
1511606640,7124.99,7125.0,7125.0,7125.0,0.37,10.0,196.0
1511606700,7125.0,7125.0,7125.0,7125.0,0.28,12.0,194.0
1511606760,7124.99,7125.0,7125.0,7125.0,0.8210422100000001,14.0,192.0
1511606820,7124.99,7125.0,7125.0,7125.0,0.91937694,12.0,190.0
1511606880,7124.99,7125.0,7125.0,7125.0,1.2883402300000002,10.0,188.0
1511606940,7124.99,7125.0,7124.99,7125.0,0.4900000000000001,8.0,186.0
1511607000,7124.99,7125.0,7125.0,7125.0,0.6386521700000001,6.0,184.0
1511607060,7124.99,7125.0,7125.0,7125.0,0.47328486,4.0,182.0
1511607120,7124.99,7125.0,7125.0,7125.0,0.44815271,2.0,180.0
1511607180,7124.99,7125.0,7124.99,7125.0,0.6187,0.0,178.0
1511607240,7124.99,7125.0,7125.0,7124.99,2.89000612,2.0,0.0
1511607300,7124.99,7125.0,7124.99,7125.0,0.4808093000000001,0.0,174.0
1511607360,7120.02,7125.0,7125.0,7120.02,1.03687202,2.0,2.0
1511607420,7120.01,7120.02,7120.01,7120.02,0.62379294,0.0,4.0
1511607480,7112.02,7120.02,7120.02,7112.75,1.42475929,0.0,2.0
1511607540,7111.01,7112.51,7112.51,7111.49,0.4220612,0.0,2.0
1511607600,7111.01,7111.5,7111.5,7111.01,0.22540289,0.0,2.0
1511607660,7110.01,7111.0,7111.0,7110.02,0.24451821,0.0,2.0
1511607720,7105.01,7110.02,7110.01,7105.02,0.4316856700000001,0.0,2.0
1511607780,7105.0,7105.29,7105.03,7105.0,0.41775777,0.0,2.0
1511607840,7101.0,7105.0,7105.0,7101.01,0.99010342,0.0,2.0
1511607900,7101.0,7101.01,7101.0,7101.0,1.72699847,4.0,0.0
1511607960,7101.0,7101.01,7101.0,7101.01,0.97113144,2.0,6.0
1511608020,7101.0,7101.01,7101.01,7101.01,0.96124244,0.0,8.0
1511608080,7100.3,7101.0,7101.0,7100.31,0.6782958200000001,0.0,2.0
1511608140,7100.02,7100.31,7100.31,7100.02,0.8297689399999999,0.0,2.0
1511608200,7100.01,7100.02,7100.02,7100.01,0.18,4.0,0.0
1511608260,7100.01,7100.02,7100.01,7100.02,0.25720000000000004,2.0,6.0
1511608320,7100.01,7100.02,7100.02,7100.02,0.45091467,0.0,8.0
1511608380,7100.0,7100.02,7100.01,7100.0,0.9514744799999998,146.0,2.0
1511608440,7100.0,7100.01,7100.01,7100.0,0.36396248,148.0,0.0
1511608500,7100.0,7100.01,7100.0,7100.01,0.43281907,0.0,6.0
1511608560,7100.0,7100.01,7100.01,7100.0,0.47362921,152.0,0.0
1511608620,7100.0,7100.01,7100.01,7100.01,0.22978829,2.0,10.0
1511608680,7100.0,7100.01,7100.01,7100.01,1.04815461,4.0,8.0
1511608740,7100.0,7100.01,7100.0,7100.01,1.87238201,6.0,6.0
1511608800,7100.0,7100.01,7100.0,7100.01,0.4881641500000001,8.0,4.0
1511608860,7100.0,7100.01,7100.0,7100.01,0.15195159,10.0,2.0
1511608920,7100.0,7100.01,7100.01,7100.01,0.76702468,12.0,0.0
1511608980,7100.01,7104.98,7100.01,7104.98,0.17306095000000005,2.0,0.0
1511609040,7104.97,7104.99,7104.97,7104.99,0.37894823,2.0,0.0
1511609100,7104.99,7105.0,7105.0,7105.0,2.3147590300000003,2.0,30.0
1511609160,7104.99,7105.0,7104.99,7105.0,2.850062819999999,2.0,28.0
1511609220,7104.99,7105.0,7104.99,7105.0,0.4300000000000001,0.0,26.0
1511609280,7104.99,7105.0,7105.0,7104.99,0.42,10.0,0.0
1511609340,7104.99,7105.0,7105.0,7105.0,1.15,2.0,22.0
1511609400,7104.99,7105.0,7104.99,7105.0,1.19,4.0,20.0
1511609460,7105.0,7105.0,7105.0,7105.0,0.07476706999999999,4.0,18.0
1511609520,7105.0,7105.0,7105.0,7105.0,0.39,2.0,16.0
1511609580,7104.99,7105.0,7104.99,7105.0,0.12,0.0,14.0
1511609640,7104.99,7105.0,7104.99,7104.99,0.24,22.0,0.0
1511609700,7104.99,7105.0,7104.99,7105.0,0.17527109000000002,2.0,10.0
1511609760,7104.99,7105.0,7105.0,7105.0,0.3708405,4.0,8.0
1511609820,7104.99,7105.0,7105.0,7105.0,0.25233571,4.0,6.0
1511609880,7104.99,7105.0,7105.0,7105.0,0.67401632,2.0,4.0
1511609940,7105.0,7105.0,7105.0,7105.0,0.13,0.0,2.0
1511610000,7104.99,7105.0,7104.99,7104.99,0.43482418,34.0,0.0
1511610060,7105.0,7107.0,7105.0,7106.99,7.33040314,2.0,0.0
1511610120,7107.0,7119.0,7107.0,7119.0,1.09148131,0.0,10.0
1511610180,7118.99,7119.0,7119.0,7118.99,1.08329885,4.0,0.0
1511610240,7118.99,7119.0,7119.0,7119.0,0.4335897600000001,0.0,6.0
1511610300,7118.99,7119.0,7118.99,7118.99,0.71193371,8.0,0.0
1511610360,7118.99,7119.0,7119.0,7119.0,0.46802377,2.0,2.0
1511610420,7118.99,7119.0,7118.99,7119.0,1.64393275,4.0,0.0
1511610480,7119.0,7123.0,7119.0,7123.0,0.2911393800000001,2.0,46.0
1511610540,7122.99,7123.0,7122.99,7123.0,0.20727813,4.0,44.0
1511610600,7123.0,7123.0,7123.0,7123.0,0.39558118,6.0,42.0
1511610660,7122.99,7123.0,7123.0,7123.0,1.83628636,4.0,40.0
1511610720,7123.0,7123.0,7123.0,7123.0,0.27936354,2.0,38.0
1511610780,7122.99,7123.0,7122.99,7123.0,0.6939165700000001,0.0,36.0
1511610840,7122.99,7123.0,7123.0,7122.99,0.6882350000000002,12.0,2.0
1511610900,7122.99,7123.0,7123.0,7122.99,0.17028008,10.0,4.0
1511610960,7122.99,7123.0,7123.0,7122.99,0.3756274100000001,8.0,2.0
1511611020,7122.99,7123.0,7123.0,7122.99,0.3546870300000001,6.0,0.0
1511611080,7122.99,7123.0,7122.99,7123.0,0.9300401800000004,2.0,26.0
1511611140,7122.99,7123.0,7122.99,7123.0,0.4931842100000001,2.0,24.0
1511611200,7122.99,7123.0,7123.0,7123.0,1.89160862,0.0,22.0
1511611260,7119.19,7123.0,7122.99,7119.19,0.79623727,28.0,0.0
1511611320,7122.65,7122.66,7122.66,7122.66,0.5000391000000001,2.0,2.0
1511611380,7122.66,7122.7,7122.66,7122.66,0.28183538,4.0,0.0
1511611440,7122.69,7123.0,7122.7,7123.0,1.04684706,2.0,14.0
1511611500,7122.99,7123.0,7123.0,7123.0,1.3083284300000002,0.0,12.0
1511611560,7122.99,7123.0,7123.0,7122.99,0.81360963,6.0,0.0
1511611620,7122.99,7123.0,7123.0,7123.0,0.7954515999999999,2.0,8.0
1511611680,7122.99,7123.0,7123.0,7123.0,0.56909378,4.0,6.0
1511611740,7122.99,7123.0,7123.0,7123.0,1.5600000000000005,6.0,4.0
1511611800,7122.99,7123.0,7122.99,7123.0,1.05245992,8.0,2.0
1511611860,7122.99,7123.0,7123.0,7123.0,0.4538870800000001,10.0,0.0
1511611920,7122.99,7124.53,7123.0,7124.53,0.43410059,0.0,6.0
1511611980,7124.32,7124.53,7124.32,7124.52,1.16480818,4.0,0.0
1511612040,7124.52,7124.53,7124.52,7124.53,0.2269681600000001,2.0,2.0
1511612100,7124.52,7124.53,7124.53,7124.53,1.9600000000000004,4.0,0.0
1511612160,7124.52,7125.0,7124.53,7124.92,0.8349908000000001,0.0,2.0
1511612220,7124.56,7124.84,7124.84,7124.81,0.2970083,4.0,0.0
1511612280,7124.8,7124.99,7124.8,7124.97,0.7173639800000001,0.0,6.0
1511612340,7124.81,7124.95,7124.81,7124.93,0.49952062,4.0,0.0
1511612400,7124.93,7124.95,7124.93,7124.95,0.19176381,2.0,2.0
1511612460,7124.94,7124.95,7124.94,7124.95,0.21608868,4.0,0.0
1511612520,7124.95,7125.0,7124.95,7125.0,0.23,2.0,0.0
1511612580,7124.99,7128.0,7124.99,7128.0,0.5040730999999999,2.0,2.0
1511612640,7127.99,7128.0,7128.0,7128.0,0.7074552000000001,4.0,0.0
1511612700,7127.99,7128.41,7128.0,7128.41,0.69501869,2.0,0.0
1511612760,7128.4,7134.0,7128.4,7134.0,0.4235389400000001,2.0,0.0
1511612820,7134.43,7134.44,7134.44,7134.44,1.82155796,2.0,0.0
1511612880,7134.43,7134.95,7134.44,7134.95,2.19859419,2.0,0.0
1511612940,7134.96,7150.0,7134.96,7150.0,3.17700964,2.0,0.0
1511613000,7150.0,7155.39,7150.0,7155.39,0.91637978,2.0,2.0
1511613060,7155.38,7155.39,7155.38,7155.39,0.7313820600000001,4.0,0.0
1511613120,7155.39,7160.0,7155.39,7160.0,2.0746457300000003,2.0,4.0
1511613180,7159.99,7160.0,7160.0,7160.0,2.355837979999999,4.0,2.0
1511613240,7159.99,7160.0,7160.0,7160.0,1.32794708,6.0,0.0
1511613300,7159.99,7165.43,7159.99,7165.43,0.8029010599999999,2.0,10.0
1511613360,7165.42,7165.43,7165.42,7165.43,1.18664461,4.0,8.0
1511613420,7165.42,7165.43,7165.43,7165.43,1.0137079100000002,2.0,6.0
1511613480,7165.42,7165.43,7165.43,7165.43,0.54014118,0.0,4.0
1511613540,7161.63,7165.43,7165.43,7165.3,0.6487301200000001,10.0,0.0
1511613600,7164.9,7165.41,7165.3,7165.41,1.29533041,2.0,0.0
1511613660,7165.41,7168.77,7165.41,7168.77,1.73003339,2.0,0.0
1511613720,7168.75,7168.8,7168.75,7168.8,0.8264487200000002,2.0,0.0
1511613780,7168.79,7169.5,7168.8,7169.5,0.6811308800000001,2.0,0.0
1511613840,7169.5,7169.9,7169.5,7169.9,2.020826,2.0,4.0
1511613900,7169.89,7169.9,7169.9,7169.9,1.5000000000000002,4.0,2.0
1511613960,7169.89,7169.9,7169.9,7169.9,1.12328712,6.0,0.0
1511614020,7169.9,7179.0,7169.9,7179.0,10.305012009999997,2.0,0.0
1511614080,7179.0,7195.0,7179.0,7195.0,2.823501299999999,2.0,0.0
1511614140,7194.99,7198.0,7195.0,7198.0,0.92112092,2.0,4.0
1511614200,7197.99,7198.0,7198.0,7198.0,1.55631627,4.0,2.0
1511614260,7197.99,7198.0,7198.0,7198.0,0.85030529,6.0,0.0
1511614320,7197.99,7199.0,7198.0,7199.0,2.19405515,2.0,0.0
1511614380,7199.0,7199.21,7199.0,7199.21,0.7991204700000001,2.0,2.0
1511614440,7199.2,7199.21,7199.21,7199.21,2.87669335,4.0,0.0
1511614500,7199.2,7199.3,7199.21,7199.3,1.5472444300000003,2.0,0.0
1511614560,7199.38,7199.96,7199.39,7199.96,0.7972767200000002,2.0,0.0
1511614620,7199.95,7199.98,7199.96,7199.97,1.39546941,2.0,0.0
1511614680,7199.98,7199.99,7199.98,7199.98,2.18308327,2.0,2.0
1511614740,7199.98,7199.99,7199.98,7199.98,2.23860385,4.0,0.0
1511614800,7199.98,7200.0,7199.98,7199.99,1.21970375,2.0,0.0
1511614860,7199.99,7200.0,7200.0,7200.0,0.7556000700000001,0.0,438.0
1511614920,7199.99,7200.0,7200.0,7199.99,2.818511879999998,6.0,0.0
1511614980,7199.99,7200.0,7199.99,7200.0,1.82277581,2.0,434.0
1511615040,7199.99,7200.0,7200.0,7200.0,0.92350718,0.0,432.0
1511615100,7199.99,7200.0,7199.99,7199.99,1.8930984,0.0,2.0
1511615160,7175.65,7199.95,7199.95,7175.67,1.1576582000000002,2.0,2.0
1511615220,7175.66,7175.67,7175.67,7175.67,1.16359143,0.0,2.0
1511615280,7175.66,7175.67,7175.66,7175.66,1.93835016,44.0,0.0
1511615340,7175.66,7176.0,7175.66,7176.0,1.00209113,2.0,4.0
1511615400,7175.99,7176.0,7176.0,7176.0,0.8002422800000002,4.0,2.0
1511615460,7175.99,7176.0,7176.0,7176.0,1.7790058800000004,6.0,0.0
1511615520,7175.99,7178.0,7176.0,7178.0,1.35266184,2.0,0.0
1511615580,7177.99,7180.0,7178.0,7180.0,2.445044969999999,2.0,0.0
1511615640,7179.99,7186.84,7180.0,7186.84,1.1454849700000005,2.0,4.0
1511615700,7186.84,7186.84,7186.84,7186.84,0.28192312,4.0,2.0
1511615760,7186.83,7186.84,7186.84,7186.84,0.78547361,6.0,0.0
1511615820,7186.83,7198.98,7186.84,7198.98,2.70603394,2.0,0.0
1511615880,7198.97,7199.0,7198.98,7198.99,0.62669106,2.0,0.0
1511615940,7198.99,7199.0,7199.0,7199.0,0.7295169300000002,2.0,12.0
1511616000,7199.0,7199.0,7199.0,7199.0,1.6310780000000002,4.0,10.0
1511616060,7198.99,7199.0,7198.99,7199.0,0.8026265,6.0,8.0
1511616120,7199.0,7199.0,7199.0,7199.0,1.08507138,8.0,6.0
1511616180,7198.99,7199.0,7199.0,7199.0,1.14562123,8.0,4.0
1511616240,7198.99,7199.0,7198.99,7199.0,0.5325445900000001,6.0,2.0
1511616300,7198.99,7199.0,7199.0,7199.0,1.3364474200000005,4.0,0.0
1511616360,7198.99,7199.99,7198.99,7199.98,1.47521603,2.0,0.0
1511616420,7199.98,7199.99,7199.98,7199.99,0.6781373299999995,0.0,46.0
1511616480,7195.08,7199.99,7199.99,7195.08,1.84950634,24.0,0.0
1511616540,7195.09,7197.0,7195.09,7196.99,0.6930900100000001,2.0,2.0
1511616600,7196.98,7199.95,7196.99,7196.99,0.4552329600000001,4.0,0.0
1511616660,7196.99,7199.87,7196.99,7199.01,0.60683403,0.0,2.0
1511616720,7196.99,7199.84,7197.01,7197.16,1.5940895199999998,4.0,0.0
1511616780,7196.99,7199.5,7197.03,7199.5,1.1354040099999998,0.0,12.0
1511616840,7197.33,7199.39,7199.14,7198.44,0.30000000000000004,0.0,2.0
1511616900,7196.98,7197.35,7197.34,7196.98,0.5313247600000002,10.0,0.0
1511616960,7196.98,7196.99,7196.98,7196.99,1.46296909,2.0,4.0
1511617020,7196.98,7196.99,7196.99,7196.99,0.71511887,0.0,6.0
1511617080,7196.98,7196.99,7196.98,7196.98,0.3631296000000001,4.0,0.0
1511617140,7196.98,7196.99,7196.99,7196.99,0.2898918500000001,2.0,8.0
1511617200,7196.98,7196.99,7196.99,7196.99,1.97952093,0.0,6.0
1511617260,7196.07,7196.99,7196.98,7196.71,0.95774285,26.0,0.0
1511617320,7196.73,7196.88,7196.88,7196.87,0.87585712,2.0,0.0
1511617380,7196.88,7196.89,7196.88,7196.89,0.81010775,2.0,0.0
1511617440,7196.89,7199.0,7196.89,7199.0,1.33136423,2.0,4.0
1511617500,7199.0,7199.0,7199.0,7199.0,0.6325773600000002,4.0,2.0
1511617560,7198.99,7199.0,7199.0,7199.0,2.15650965,6.0,0.0
1511617620,7199.0,7199.5,7199.0,7199.5,1.25572491,2.0,40.0
1511617680,7199.49,7199.5,7199.5,7199.5,0.46456352,0.0,42.0
1511617740,7199.49,7199.5,7199.49,7199.49,0.4309731900000001,6.0,0.0
1511617800,7199.49,7199.5,7199.5,7199.5,1.0644052500000003,2.0,46.0
1511617860,7199.49,7199.5,7199.5,7199.5,0.24,0.0,48.0
1511617920,7199.49,7199.5,7199.5,7199.49,0.9605144100000002,12.0,0.0
1511617980,7199.49,7199.5,7199.5,7199.5,0.51545819,2.0,52.0
1511618040,7199.49,7199.5,7199.5,7199.5,1.2504208600000002,2.0,54.0
1511618100,7199.49,7199.5,7199.5,7199.5,0.3695000000000001,0.0,56.0
1511618160,7199.49,7199.5,7199.49,7199.49,1.91307064,4.0,0.0
1511618220,7199.49,7199.5,7199.5,7199.5,0.29013439,0.0,60.0
1511618280,7199.49,7199.5,7199.49,7199.49,1.27877289,0.0,2.0
1511618400,7199.43,7199.5,7199.49,7199.43,3.2517294699999995,0.0,2.0
1511618460,7198.99,7199.0,7198.99,7198.99,0.6012412899999999,0.0,2.0
1511618520,7198.92,7199.0,7199.0,7198.92,1.4514988000000002,0.0,2.0
1511618580,7198.19,7199.0,7198.92,7198.2,0.3909571,0.0,2.0
1511618640,7198.19,7198.2,7198.2,7198.19,0.8845739699999999,0.0,2.0
1511618700,7196.0,7196.01,7196.01,7196.0,0.7621267400000002,2.0,2.0
1511618760,7196.0,7196.01,7196.01,7196.0,0.7189373600000001,0.0,4.0
1511618820,7190.0,7196.01,7196.01,7190.01,1.0583192399999997,0.0,2.0
1511618880,7188.0,7189.01,7189.01,7188.01,2.1593617999999997,0.0,2.0
1511618940,7188.0,7188.01,7188.01,7188.0,0.30000000000000004,0.0,2.0
1511619000,7160.15,7188.01,7188.0,7160.16,4.4864534800000015,190.0,2.0
1511619060,7160.15,7160.16,7160.15,7160.16,2.1700551600000004,192.0,4.0
1511619120,7160.15,7160.16,7160.16,7160.16,0.8747658900000002,194.0,4.0
1511619180,7160.15,7160.16,7160.16,7160.16,1.1734197600000005,196.0,2.0
1511619240,7160.15,7160.16,7160.16,7160.16,2.21233348,198.0,0.0
1511619300,7160.15,7165.0,7160.16,7165.0,2.65989961,2.0,12.0
1511619360,7164.99,7165.0,7165.0,7165.0,0.7128275400000001,4.0,14.0
1511619420,7164.99,7165.0,7165.0,7165.0,0.6839219200000002,2.0,16.0
1511619480,7164.99,7165.0,7165.0,7165.0,0.9654030400000002,0.0,14.0
1511619540,7164.99,7165.0,7164.99,7164.99,0.3737883100000001,10.0,0.0
1511619600,7164.99,7165.0,7165.0,7165.0,0.8813991499999999,2.0,10.0
1511619660,7164.99,7165.0,7165.0,7165.0,1.0946145000000005,4.0,8.0
1511619720,7164.99,7165.0,7164.99,7165.0,0.53356876,6.0,6.0
1511619780,7164.99,7165.0,7165.0,7165.0,0.7047667200000001,8.0,4.0
1511619840,7164.99,7165.0,7165.0,7165.0,0.7245527000000002,10.0,2.0
1511619900,7165.0,7165.0,7165.0,7165.0,0.47578865,12.0,0.0
1511619960,7165.0,7170.0,7165.0,7170.0,0.5496910100000001,2.0,0.0
1511620020,7170.0,7185.85,7170.0,7182.78,1.3822701300000002,2.0,0.0
1511620080,7183.63,7184.41,7183.63,7184.41,0.93713052,2.0,0.0
1511620140,7184.41,7189.88,7184.41,7187.31,0.23909566,2.0,0.0
1511620200,7189.86,7194.87,7189.89,7194.85,1.7053083400000002,2.0,0.0
1511620260,7194.86,7194.9,7194.86,7194.9,0.37253823,2.0,0.0
1511620320,7195.97,7195.98,7195.97,7195.97,0.08,2.0,34.0
1511620380,7195.11,7195.98,7195.97,7195.97,0.95348521,0.0,32.0
1511620440,7195.01,7195.6,7195.6,7195.02,0.6050760700000001,0.0,2.0
1511620500,7195.01,7195.02,7195.02,7195.01,0.4967731400000001,2.0,0.0
1511620560,7195.01,7195.02,7195.02,7195.02,0.52478625,0.0,6.0
1511620620,7188.16,7195.02,7195.01,7194.73,0.70385959,0.0,2.0
1511620680,7189.09,7194.7,7194.7,7189.71,0.6884239999999999,4.0,0.0
1511620740,7189.82,7190.0,7190.0,7189.82,0.31715000000000004,0.0,4.0
1511620800,7189.8,7189.99,7189.81,7189.81,0.4623836500000001,0.0,2.0
1511620860,7186.52,7189.81,7189.81,7186.52,0.60093365,26.0,0.0
1511620920,7186.52,7189.99,7186.52,7189.99,0.4801157800000001,2.0,4.0
1511620980,7189.92,7189.99,7189.92,7189.99,0.19,4.0,2.0
1511621040,7189.98,7189.99,7189.99,7189.99,0.9722895900000004,6.0,0.0
1511621100,7189.99,7190.03,7189.99,7190.03,0.3863441600000001,2.0,0.0
1511621160,7190.02,7190.49,7190.03,7190.48,0.67450712,2.0,0.0
1511621220,7190.34,7190.87,7190.87,7190.69,0.4813454000000001,2.0,0.0
1511621280,7190.64,7194.58,7190.69,7191.37,1.1815062100000002,2.0,2.0
1511621340,7191.32,7193.79,7191.37,7191.37,0.7133381000000001,4.0,0.0
1511621400,7192.27,7196.0,7192.33,7196.0,1.7744800000000005,0.0,92.0
1511621460,7191.33,7196.0,7195.92,7194.99,1.2118376799999997,0.0,2.0
1511621520,7192.41,7195.0,7192.41,7193.5,1.4034924799999997,0.0,2.0
1511621580,7193.49,7193.5,7193.5,7193.49,0.6392114999999997,8.0,0.0
1511621640,7193.49,7193.5,7193.5,7193.5,0.50498228,2.0,6.0
1511621700,7193.5,7193.5,7193.5,7193.5,0.07,0.0,8.0
1511621760,7193.49,7193.5,7193.5,7193.49,0.71439797,2.0,0.0
1511621820,7193.49,7193.5,7193.5,7193.5,0.4288958200000001,0.0,12.0
1511621880,7190.0,7193.49,7193.49,7190.0,0.69783003,0.0,2.0
1511621940,7180.08,7190.0,7190.0,7180.09,0.3596554000000001,2.0,2.0
1511622000,7180.08,7180.09,7180.08,7180.09,0.40564744,0.0,4.0
1511622060,7177.06,7180.09,7180.08,7177.07,0.45728302,4.0,2.0
1511622120,7177.06,7177.07,7177.06,7177.07,0.58365897,2.0,4.0
1511622180,7177.06,7177.07,7177.06,7177.07,0.7102446200000001,0.0,6.0
1511622240,7176.0,7177.07,7177.07,7176.0,1.0741173300000002,0.0,2.0
1511622300,7165.13,7175.6,7171.4,7165.13,0.71870353,80.0,0.0
1511622360,7165.59,7167.86,7167.86,7166.15,0.72316954,2.0,0.0
1511622420,7165.97,7175.54,7166.03,7175.42,0.71979808,2.0,0.0
1511622480,7175.42,7175.43,7175.43,7175.43,0.5583404900000001,2.0,2.0
1511622540,7175.42,7175.43,7175.43,7175.43,0.35797193,4.0,0.0
1511622600,7175.92,7176.01,7175.92,7176.01,0.36426732,2.0,2.0
1511622660,7176.01,7176.02,7176.02,7176.01,0.22,4.0,0.0
1511622720,7176.06,7176.07,7176.07,7176.07,0.54935559,2.0,0.0
1511622780,7176.07,7184.96,7176.07,7184.95,0.4989967000000001,2.0,0.0
1511622840,7184.95,7184.96,7184.95,7184.96,2.13594636,2.0,0.0
1511622900,7184.99,7185.0,7185.0,7185.0,0.92942476,2.0,34.0
1511622960,7185.0,7185.0,7185.0,7185.0,0.16716095999999994,0.0,36.0
1511623020,7180.05,7185.0,7185.0,7180.31,0.27957981,0.0,2.0
1511623080,7178.47,7180.06,7180.06,7178.47,0.6491199999999999,10.0,2.0
1511623140,7178.47,7178.47,7178.47,7178.47,0.24431,8.0,0.0
1511623200,7178.46,7178.52,7178.47,7178.49,0.7703759600000001,2.0,0.0
1511623260,7178.51,7178.51,7178.51,7178.51,0.1149,2.0,8.0
1511623320,7178.51,7178.51,7178.51,7178.51,0.48747353,0.0,10.0
1511623380,7178.5,7178.51,7178.51,7178.5,0.4159478600000001,0.0,2.0
1511623440,7175.99,7178.51,7178.51,7176.23,0.7076389800000001,6.0,0.0
1511623500,7176.02,7178.45,7176.02,7176.41,0.70874996,2.0,0.0
1511623560,7176.92,7177.98,7177.23,7176.93,0.34530000000000005,2.0,0.0
1511623620,7176.94,7177.99,7176.94,7177.99,0.6653,0.0,8.0
1511623680,7175.99,7177.99,7177.99,7176.0,0.51717896,0.0,2.0
